단축코드,표준코드,한글종목명,증권그룹구분코드,시가총액 규모 구분 코드 유가,지수업종 대분류 코드,지수 업종 중분류 코드,지수업종 소분류 코드,벤처기업 여부 (Y/N),저유동성종목 여부,KRX 종목 여부,ETP 상품구분코드,KRX100 종목 여부 (Y/N),KRX 자동차 여부,KRX 반도체 여부,KRX 바이오 여부,KRX 은행 여부,기업인수목적회사여부,KRX 에너지 화학 여부,KRX 철강 여부,단기과열종목구분코드,KRX 미디어 통신 여부,KRX 건설 여부,(코스닥)투자주의환기종목여부,KRX 증권 구분,KRX 선박 구분,KRX섹터지수 보험여부,KRX섹터지수 운송여부,"KOSDAQ150지수여부 (Y,N)",주식 기준가,정규 시장 매매 수량 단위,시간외 시장 매매 수량 단위,거래정지 여부,정리매매 여부,관리 종목 여부,시장 경고 구분 코드,시장 경고위험 예고 여부,불성실 공시 여부,우회 상장 여부,락구분 코드,액면가 변경 구분 코드,증자 구분 코드,증거금 비율,신용주문 가능 여부,신용기간,전일 거래량,주식 액면가,주식 상장 일자,상장 주수(천),자본금,결산 월,공모 가격,우선주 구분 코드,공매도과열종목여부,이상급등종목여부,KRX300 종목 여부 (Y/N),매출액,영업이익,경상이익,단기순이익,ROE(자기자본이익률),기준년월,전일기준 시가총액 (억),그룹사 코드,회사신용한도초과여부,담보대출가능여부,대주가능여부
149980,KR7149980005,하이로닉,ST,3.0,1009,1029,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,5090,1,1,Y,N,Y,0,N,N,N,0,0,0,100,N,90,0,100,20141217,18594,1859436300,12,,0,,N,N,154,19,11,7,2,20250630.0,946,,N,N,N
150840,KR7150840007,인트로메딕,ST,2.0,1009,1029,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5850,1,1,Y,N,Y,0,N,N,N,0,0,0,100,N,90,0,100,20131219,42997,4299790100,12,,0,,N,N,54,-7,-11,-12,-45,20250630.0,2515,,N,N,N
150900,KR7150900009,파수,ST,3.0,0,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4500,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,100760,500,20131018,11699,5849711000,12,,0,,N,N,191,-37,-36,-39,-23,20250630.0,526,,N,N,N
151860,KR7151860004,KG에코솔루션,ST,2.0,1009,1030,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5240,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,90353,500,20130724,47603,26853361000,12,,0,,N,N,35535,1238,1165,902,6,20250630.0,2494,,N,N,Y
151910,KR7151910007,퓨처코어,ST,3.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,640,1,1,Y,N,Y,0,N,N,N,0,0,0,100,N,90,0,100,20120802,190071,19007172200,12,,0,,N,N,306,25,-14,-15,-11,20250630.0,1216,,N,N,N
153460,KR7153460001,네이블,ST,3.0,0,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,7400,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2178,500,20120719,6530,3265007000,12,,0,,N,N,172,4,13,13,4,20241231.0,483,,N,N,N
153490,KR7153490008,우리이앤엘,ST,3.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,637,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,50563,500,20130205,51480,25740000000,12,,0,,N,N,660,37,-1,1,0,20250630.0,327,,N,N,N
153710,KR7153710009,옵티팜,ST,3.0,1009,1024,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,4890,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,21108,500,20181026,14669,7334979000,12,,0,,N,N,196,-25,-24,-24,-9,20241231.0,717,,N,N,N
154030,KR7154030001,아시아종묘,ST,3.0,0,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1949,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,59731,500,20180212,12061,6030933500,9,,0,,N,N,190,-1,2,6,3,20250630.0,235,,N,N,N
154040,KR7154040000,다산솔루에타,ST,3.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1006,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,36464,500,20131227,17950,8975047000,12,,0,,N,N,354,20,-206,-193,-39,20241231.0,180,,N,N,N
155650,KR7155650005,와이엠씨,ST,3.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3270,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,34346,500,20121115,19474,9987179000,12,,0,,N,N,843,25,-1,1,1,20250630.0,636,,N,N,N
156100,KR7156100000,엘앤케이바이오,ST,3.0,1009,1029,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,8890,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,65824,500,20161130,20755,10377685500,12,,0,,N,N,202,16,-31,-30,-15,20250630.0,1845,,N,N,N
158430,KR7158430009,아톤,ST,2.0,0,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,6360,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,303818,100,20191017,24850,2485052900,12,,0,,N,N,367,37,11,21,6,20250630.0,1580,,N,N,Y
159010,KR7159010008,아스플로,ST,3.0,1009,1027,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3740,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,40299,500,20211007,13334,6667369500,12,,0,,N,N,409,-34,-71,-72,-29,20250630.0,498,,N,N,N
159580,KR7159580000,제로투세븐,ST,3.0,1011,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4040,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,84518,500,20130219,20032,10016318000,12,,0,,N,N,377,21,25,19,5,20250630.0,809,,N,N,Y
159910,KR7159910009,에코글로우,ST,3.0,1009,1023,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,581,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,101011,100,20121227,41331,4133135900,12,,0,,N,N,70,-15,-7,-11,-17,20250630.0,240,,N,N,N
160190,KR7160190005,하이젠알앤엠,ST,1.0,1009,1028,0,,N,Y,,N,,,,,N,,,0,,,N,,,,,Y,49800,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,200344,500,20240627,30888,15444000000,12,,0,,N,Y,349,-38,-38,-41,-12,20250630.0,15382,,N,N,N
160550,KR7160550000,NEW,ST,3.0,1015,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1988,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,144034,500,20141223,27906,13953053000,12,,0,,N,N,628,12,-13,-11,-3,20250630.0,554,,N,N,N
160980,KR7160980009,싸이맥스,ST,3.0,1009,1027,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,17910,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,82077,500,20150617,10924,5462121500,12,,0,,N,N,941,148,139,112,13,20250630.0,1956,,N,N,N
161580,KR7161580006,필옵틱스,ST,1.0,1009,1027,0,,N,N,,N,,,,,N,,,1,,,N,,,,,Y,48800,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,766331,500,20170601,23402,12090314500,12,,0,,N,N,665,-117,-128,-140,-12,20250630.0,11420,,N,N,N
162300,KR7162300008,신스틸,ST,3.0,1009,1026,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1766,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,38433,100,20221223,41471,4147138200,12,,0,,N,N,1863,20,7,2,1,20250630.0,732,,N,N,N
163280,KR7163280001,에어레인,ST,3.0,1009,1027,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,17720,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,60804,100,20241108,8174,817478900,12,,0,,N,N,245,19,23,20,4,20241231.0,1448,,N,N,N
163730,KR7163730005,핑거,ST,3.0,0,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,10680,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,65145,500,20210129,9406,4703284000,12,,0,,N,N,425,7,13,11,5,20250630.0,1004,,N,N,N
166090,KR7166090001,하나머티리얼즈,ST,2.0,1009,1028,0,,N,N,,N,,,,,N,,,0,,,N,,,,,Y,37250,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,132970,500,20170428,19777,9888837000,12,,0,,N,N,1227,172,152,116,6,20250630.0,7367,,N,N,Y
166480,KR7166480004,코아스템켐온,ST,3.0,1009,1024,0,N,N,Y,,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,N,1414,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,358893,500,20150626,32870,16435188000,12,,0,,N,N,116,-107,-96,-96,-41,20250630.0,464,,N,N,N
168330,KR7168330009,내츄럴엔도텍,ST,3.0,1006,0,0,N,N,Y,,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,N,2260,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,34323,500,20131031,31754,15877450000,12,,0,,N,N,113,-18,-18,-18,-14,20250630.0,717,,N,N,N
168360,KR7168360006,펨트론,ST,2.0,1009,1027,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,19240,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,100427,500,20221124,21288,10644142000,12,,0,,N,N,278,-28,-85,-76,-63,20250630.0,4095,,N,N,N
169330,KR7169330008,엠브레인,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2060,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,3036,500,20200701,18286,9143459000,6,,0,,N,N,562,-13,-11,-11,-3,20250630.0,376,,N,N,N
170030,KR7170030001,현대공업,ST,3.0,1009,1030,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5990,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,116775,500,20131204,15340,7670000000,12,,0,,N,N,1827,68,64,44,6,20250630.0,918,,N,N,N
170790,KR7170790000,파이오링크,ST,3.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,9170,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,24821,500,20130801,6718,3428165000,12,,0,,N,N,267,-16,-3,7,2,20250630.0,616,,N,N,N
170920,KR7170920003,엘티씨,ST,3.0,1009,1023,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,19450,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,196177,500,20131008,10210,5255035000,12,,0,,N,N,1372,143,92,76,3,20250630.0,1985,,N,N,N
171010,KR7171010002,램테크놀러지,ST,3.0,1009,1023,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4245,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,246634,500,20131118,14298,7149376000,12,,0,,N,N,213,2,-3,-3,-1,20250630.0,606,,N,N,N
171090,KR7171090004,선익시스템,ST,2.0,1009,1027,0,,N,N,,N,,,,,N,,,0,,,N,,,,,Y,53400,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,43754,500,20170920,9558,4779252000,12,,0,,N,N,2059,382,587,559,150,20250630.0,5104,,N,N,N
171120,KR7171120009,라이온켐텍,ST,3.0,1009,1023,0,N,N,Y,,N,N,N,N,N,N,N,N,0,N,Y,N,N,N,N,N,N,2075,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,28719,500,20131119,35901,18422228000,12,,0,,N,N,635,31,14,9,1,20250630.0,744,,N,N,N
172670,KR7172670002,에이엘티,ST,3.0,1009,1028,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,10810,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,235512,500,20230727,8960,4480129500,12,,0,Y,N,N,213,-54,-91,-85,-18,20250630.0,968,,N,N,N
173130,KR7173130006,오파스넷,ST,3.0,0,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,6250,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,34677,500,20180824,13046,6523236500,12,,0,,N,N,1025,61,63,50,18,20250630.0,815,,N,N,N
173940,KR7173940008,에프엔씨엔터,ST,3.0,1015,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3145,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,214,500,20141204,15392,7696404000,12,,0,,N,N,379,-28,-35,-43,-31,20250630.0,484,,N,N,N
174880,KR7174880005,장원테크,ST,3.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,2650,1,1,Y,N,Y,0,N,N,N,0,0,0,100,N,90,0,500,20160715,4381,2190632500,12,,0,,N,N,335,11,21,20,5,20250630.0,116,,N,N,N
174900,KR7174900001,앱클론,ST,2.0,1009,1024,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,21700,1,1,N,N,Y,0,N,N,N,0,0,0,100,N,90,141784,500,20170918,19092,9546474500,12,,0,,N,N,23,-156,-163,-163,-58,20241231.0,4143,,N,N,N
175140,KR7175140003,휴먼테크놀로지,ST,3.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,4575,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,56454,500,20150923,24798,12399006000,12,,0,,N,N,241,-81,-86,-86,-36,20250630.0,1134,,N,N,N
175250,KR7175250000,아이큐어,ST,3.0,1009,1024,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2170,1,1,Y,N,Y,0,N,N,N,0,0,0,100,N,90,0,500,20180712,37558,18779184000,12,,0,,N,N,474,-69,-123,-123,-43,20250630.0,815,,N,N,N
176750,KR7176750008,듀켐바이오,ST,2.0,1009,1024,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,9200,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,22401,500,20241220,28455,14602610000,12,,0,,N,N,180,26,22,17,8,20250630.0,2617,,N,N,N
177350,KR7177350006,베셀,ST,3.0,1009,1027,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1199,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,180754,500,20150619,19653,9826883500,12,,0,,N,N,88,-19,137,137,93,20250630.0,235,,N,N,N
177830,KR7177830007,파버나인,ST,3.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2925,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,17131,500,20140804,13493,7246975500,12,,0,,N,N,685,23,-14,-4,0,20250630.0,394,,N,N,N
177900,KR7177900008,쓰리에이로직스,ST,3.0,1009,1028,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,6100,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,90114,500,20241224,9584,4792400000,12,,0,,N,N,181,17,9,86,25,20241231.0,584,,N,N,N
178320,KR7178320008,서진시스템,ST,1.0,1009,1028,0,,N,Y,,N,,,,,N,,,0,,,N,,,,,Y,24800,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,420217,500,20170327,56251,28125977000,12,,0,,N,Y,5398,149,-928,-801,-20,20250630.0,13950,,N,N,Y
178780,KR7178780003,일월지엠엘,ST,3.0,1011,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2735,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,15194,500,20150630,17769,8884597500,12,,0,,N,N,37,-13,4,2,1,20250630.0,485,,N,N,N
179290,KR7179290002,엠아이텍,ST,2.0,1009,1029,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,6230,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,59214,500,20181129,32365,16376589000,12,,0,,N,N,538,176,224,183,18,20241231.0,2016,,N,N,N
179530,KR7179530001,애드바이오텍,ST,3.0,1009,1024,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3710,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,307791,500,20220124,12656,6328154000,12,,0,,N,N,63,-21,-56,-55,-244,20250630.0,469,,N,N,N
179900,KR7179900006,유티아이,ST,2.0,1009,1028,0,,N,N,,N,,,,,N,,,0,,,N,,,,,Y,25950,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,81870,500,20170927,19579,9789708000,12,,0,,N,N,102,-193,-176,-204,-67,20250630.0,5080,,N,N,N
180400,KR7180400004,DXVX,ST,3.0,1006,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,2055,1,1,N,N,Y,0,N,N,N,0,0,0,100,N,90,241007,500,20151120,49219,24609716000,12,,0,,N,N,162,-146,-164,-152,-353,20250630.0,1011,,N,N,N
182360,KR7182360008,큐브엔터,ST,2.0,1015,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,13820,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,44188,500,20131121,15549,8073402500,12,,0,,N,N,965,0,45,32,4,20250630.0,2148,,N,N,Y
182400,KR7182400002,엔케이맥스,ST,3.0,1009,1024,0,N,N,Y,,N,N,N,Y,N,N,N,N,0,N,N,Y,N,N,N,N,N,3685,1,1,Y,N,Y,0,N,N,N,0,0,0,100,N,90,0,500,20151023,71378,35689267500,12,,0,,N,N,34,-12,-68,-68,-36100000,20250630.0,2630,,N,N,N
183300,KR7183300003,코미코,ST,1.0,1009,1027,0,,N,N,,N,,,,,N,,,0,,,N,,,,,Y,105300,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,143375,500,20170323,10460,5230342000,12,,0,,N,N,2810,614,536,421,19,20250630.0,11015,,N,N,Y
183490,KR7183490002,엔지켐생명과학,ST,3.0,1009,1024,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1005,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,545201,500,20180221,85065,42532781000,12,,0,,N,N,372,-62,-49,-49,-6,20250630.0,854,,N,N,N
184230,KR7184230001,SGA솔루션즈,ST,3.0,0,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,657,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,266825,100,20131220,85870,8587001800,12,,0,,N,N,183,-29,-56,-53,-22,20250630.0,564,,N,N,N
185490,KR7185490000,아이진,ST,3.0,1006,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1799,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,206080,500,20151116,27029,13514892000,12,,0,,N,N,17,-49,-54,-54,-22,20250630.0,486,,N,N,N
186230,KR7186230009,그린플러스,ST,3.0,1009,1026,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,5830,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,19324,500,20190807,10920,5460094000,12,,0,,N,N,480,-12,-24,-27,-10,20250630.0,636,,N,N,N
187220,KR7187220009,디티앤씨,ST,3.0,1006,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2600,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,105820,500,20141217,11698,5849010500,12,,0,,N,N,581,-4,16,2,6,20250630.0,304,,N,N,N
187270,KR7187270004,신화콘텍,ST,3.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3275,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,46213,500,20140808,10143,5071922500,12,,0,,N,N,252,43,27,25,7,20250630.0,332,,N,N,N
187420,KR7187420005,HLB제넥스,ST,3.0,1009,1024,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2960,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,133484,500,20150529,29135,14567941000,12,,0,,N,N,207,22,180,179,107,20250630.0,862,,N,N,N
187660,KR7187660006,현대ADM,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2590,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1157895,100,20210603,50939,5093930800,12,,0,,N,N,97,-159,-182,-203,-118,20241231.0,1319,,N,N,N
187790,KR7187790001,나노,ST,3.0,1009,1023,0,N,N,N,,N,N,N,N,N,N,N,N,1,N,N,N,N,N,N,N,N,2810,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1146707,500,20140508,30840,15420415000,12,,0,,N,N,294,-2,47,46,28,20250630.0,866,,N,N,N
187870,KR7187870001,디바이스,ST,3.0,1009,1027,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,11940,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,23843,500,20171220,7036,3518304500,12,,0,,N,N,178,14,9,7,1,20250630.0,840,,N,N,N
188040,KR7188040000,바이오포트,ST,3.0,1009,1019,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,9050,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,14946,200,20250516,4428,885772600,12,,0,,N,N,361,7,-20,-20,-12,20250630.0,400,,N,N,N
188260,KR7188260004,세니젠,ST,3.0,1009,1031,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2210,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,9365,500,20231103,7228,3614235000,12,,0,,N,N,240,-51,-51,-51,-42,20241231.0,159,,N,N,N
189300,KR7189300007,인텔리안테크,ST,2.0,1009,1028,0,,N,N,,N,,,,,N,,,0,,,N,,,,,Y,40650,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,67801,500,20161018,10733,5366667000,12,,0,,N,N,1181,-103,-184,-182,-14,20250630.0,4363,,N,N,Y
189330,KR7189330004,씨이랩,ST,3.0,0,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,4930,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,183109,500,20210224,9382,4691142000,12,,0,,N,N,15,-23,-21,-21,-48,20250630.0,462,,N,N,N
189690,KR7189690001,포시에스,ST,3.0,0,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2110,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,89198,500,20150211,27321,13660984500,6,,0,,N,N,329,44,39,45,6,20250630.0,576,,N,N,N
189860,KR7189860000,서전기전,ST,3.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,3080,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,116173,500,20141224,9698,4849390000,12,,0,Y,N,N,633,6,-2,11,4,20241231.0,298,,N,N,N
189980,KR7189980006,흥국에프엔비,ST,3.0,1009,1019,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1620,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,115465,100,20150807,40137,4013782700,12,,0,,N,N,496,50,52,41,8,20250630.0,650,,N,N,N
190510,KR7190510008,나무가,ST,2.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,16990,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,91773,500,20151112,14334,8337931500,12,,0,,N,N,2511,171,149,125,15,20250630.0,2435,,N,N,Y
190650,KR7190650002,코리아에셋투자증권,ST,3.0,1014,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,6650,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,8610,5000,20191120,6388,31940000000,3,,0,,N,N,2685,103,111,77,8,20250331.0,424,,N,N,N
191410,KR7191410000,육일씨엔에쓰,ST,3.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1357,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,14154,500,20151224,11204,5602127500,12,,0,,N,N,269,-1,-9,-19,-16,20250630.0,152,,N,N,N
191420,KR7191420009,테고사이언스,ST,3.0,1009,1024,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,16750,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,4837,500,20141106,8108,4054417000,12,,0,,N,N,29,-14,-10,-10,-4,20250630.0,1358,,N,N,N
192250,KR7192250009,케이사인,ST,3.0,0,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,10890,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,43131,1000,20140428,7067,7067125000,12,,0,,N,N,194,-16,-12,-17,-2,20250630.0,769,,N,N,N
192390,KR7192390003,윈하이텍,ST,3.0,1009,1026,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2135,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,37388,500,20140725,11032,5516114500,12,,0,,N,N,413,-13,-30,-32,-8,20250630.0,235,,N,N,N
192410,KR7192410009,오늘이엔엠,ST,3.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,1626,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,154996,100,20140814,46661,4666157300,12,,0,,N,N,72,-17,-550,-551,-1493,20250630.0,758,,N,N,N
192440,KR7192440006,슈피겐코리아,ST,3.0,1009,1031,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,21600,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,2888,500,20141105,6216,3108181500,12,,0,,N,N,2048,102,93,64,3,20250630.0,1342,,N,N,N
193250,KR7193250008,링크드,ST,3.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,430,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,158480,100,20141229,63323,6332337700,12,,0,,N,N,50,-34,-117,-115,-41,20250630.0,272,,N,N,N
194480,KR7194480000,데브시스터즈,ST,2.0,0,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,36700,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,72042,500,20141006,12203,6101575000,12,,0,,N,N,1811,195,205,205,25,20250630.0,4478,,N,N,N
194700,KR7194700001,노바렉스,ST,2.0,1009,1019,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,17100,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,158479,500,20181114,18754,9377424000,12,,0,,N,N,1898,194,175,151,13,20250630.0,3207,,N,N,Y
195500,KR7195500004,마니커에프앤지,ST,3.0,1009,1019,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2560,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,25733,500,20190820,15978,7989000000,12,,0,,N,N,1077,38,36,30,4,20241231.0,409,,N,N,N
195940,KR7195940002,HK이노엔,ST,1.0,1009,1024,0,,N,Y,,N,,,,,N,,,0,,,N,,,,,Y,49450,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,264978,500,20210809,28329,14452249500,12,,0,,N,Y,8971,882,717,616,5,20241231.0,14009,,N,N,Y
195990,KR7195990007,에이비프로바이오,ST,3.0,1009,1027,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,315,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,132171336,500,20150413,284689,142344860500,12,,0,,N,N,180,-58,-476,-476,-112,20250630.0,896,,N,N,N
